Date,Stock,Sector,Closing Price,Trading Volume
2023-06-23,GOOGL,Finance,417.5,4009439.0
2023-06-24,GOOGL,Finance,358.64,4011146.0
2023-06-25,GOOGL,Finance,169.91,1740920.0
2023-06-26,GOOGL,Finance,,1807017.0
2023-06-27,GOOGL,Finance,462.36,789556.0
2023-06-28,GOOGL,Finance,407.98,2889247.0
2023-06-29,GOOGL,Finance,322.65,2957261.0
2023-06-30,GOOGL,Finance,202.26,3325830.0
2023-07-01,GOOGL,Finance,220.82,2353722.0
2023-07-02,GOOGL,Finance,392.78,1749729.0
2023-07-03,GOOGL,Finance,440.47,1216271.0
2023-07-04,GOOGL,Finance,368.57,2628268.0
2023-07-05,GOOGL,Finance,423.81,3199555.0
2023-07-06,GOOGL,Finance,406.66,1781641.0
2023-07-07,GOOGL,Finance,159.88,616409.0
2023-07-08,GOOGL,Finance,269.58,766165.0
2023-07-09,GOOGL,Finance,161.19,2888363.0
2023-07-10,GOOGL,Finance,194.09,4576321.0
2023-07-11,GOOGL,Finance,447.7,3810388.0
2023-07-12,GOOGL,Finance,289.16,3335192.0
2023-07-13,GOOGL,Finance,314.14,2867891.0
2023-07-14,GOOGL,Finance,171.38,3363050.0
2023-07-15,GOOGL,Finance,224.91,1840687.0
2023-07-16,GOOGL,Finance,192.1,2035090.0
2023-07-17,GOOGL,Finance,,845182.0
2023-07-18,GOOGL,Finance,355.18,4037270.0
2023-07-19,GOOGL,Finance,202.75,516978.0
2023-07-20,GOOGL,Finance,352.81,1133316.0
2023-07-21,GOOGL,Finance,123.38,4919075.0
2023-07-22,GOOGL,Finance,156.71,2721038.0
2023-07-23,GOOGL,Finance,209.82,3480355.0
2023-07-24,GOOGL,Finance,338.82,4836905.0
2023-07-25,GOOGL,Finance,370.34,1870485.0
2023-07-26,GOOGL,Finance,277.09,4842297.0
2023-07-27,GOOGL,Finance,278.32,3968452.0
2023-07-28,GOOGL,Finance,389.81,4105605.0
2023-07-29,GOOGL,Finance,106.33,2301044.0
2023-07-30,GOOGL,Finance,236.44,1412743.0
2023-07-31,GOOGL,Finance,427.48,2841094.0
2023-08-01,GOOGL,Finance,341.29,2027205.0
2023-08-02,GOOGL,Finance,234.89,3834445.0
2023-08-03,GOOGL,Finance,462.21,204195.0
2023-08-04,GOOGL,Finance,409.05,4201036.0
2023-08-05,GOOGL,Finance,205.96,1438486.0
2023-08-06,GOOGL,Finance,358.12,2265251.0
2023-08-07,GOOGL,Finance,338.3,1577852.0
2023-08-08,GOOGL,Finance,260.48,3314850.0
2023-08-09,GOOGL,Finance,246.78,1820023.0
2023-08-10,GOOGL,Finance,237.42,2770308.0
2023-08-11,GOOGL,Finance,346.86,3662169.0
2023-08-12,GOOGL,Finance,276.96,4127446.0
2023-08-13,GOOGL,Finance,432.75,586275.0
2023-08-14,GOOGL,Finance,367.84,398871.0
2023-08-15,GOOGL,Finance,127.97,1257655.0
2023-08-16,GOOGL,Finance,356.07,3049281.0
2023-08-17,GOOGL,Finance,208.46,1394929.0
2023-08-18,GOOGL,Finance,337.12,2604594.0
2023-08-19,GOOGL,Finance,372.05,1343294.0
2023-08-20,GOOGL,Finance,192.33,3667675.0
2023-08-21,GOOGL,Finance,282.74,996816.0
2023-08-22,GOOGL,Finance,176.13,3907085.0
2023-08-23,GOOGL,Finance,120.94,2514802.0
2023-08-24,GOOGL,Finance,251.39,543031.0
2023-08-25,GOOGL,Finance,245.18,1190668.0
2023-08-26,GOOGL,Finance,498.19,2890373.0
2023-08-27,GOOGL,Finance,278.54,3783444.0
2023-08-28,GOOGL,Finance,233.43,4016643.0
2023-08-29,GOOGL,Finance,332.19,3387058.0
2023-08-30,GOOGL,Finance,135.51,3303503.0
2023-08-31,GOOGL,Finance,484.67,1885516.0
2023-09-01,GOOGL,Finance,353.98,4258179.0
2023-09-02,GOOGL,Finance,401.94,390998.0
2023-09-03,GOOGL,Finance,168.19,4955920.0
2023-09-04,GOOGL,Finance,263.79,1928022.0
2023-09-05,GOOGL,Finance,269.08,3148593.0
2023-09-06,GOOGL,Finance,428.72,1509854.0
2023-09-07,GOOGL,Finance,100.49,281360.0
2023-09-08,GOOGL,Finance,220.34,2544026.0
2023-09-09,GOOGL,Finance,492.49,2615419.0
2023-09-10,GOOGL,Finance,289.95,4238286.0
2023-09-11,GOOGL,Finance,253.01,1391210.0
2023-09-12,GOOGL,Finance,147.93,2743061.0
2023-09-13,GOOGL,Finance,489.67,3684197.0
2023-09-14,GOOGL,Finance,108.01,411955.0
2023-09-15,GOOGL,Finance,394.87,2227599.0
2023-09-16,GOOGL,Finance,407.44,2325198.0
2023-09-17,GOOGL,Finance,197.46,1665070.0
2023-09-18,GOOGL,Finance,368.62,3931342.0
2023-09-19,GOOGL,Finance,137.17,4935451.0
2023-09-20,GOOGL,Finance,202.82,4482794.0
2023-09-21,GOOGL,Finance,415.16,4798713.0
2023-09-22,GOOGL,Finance,445.87,3890328.0
2023-09-23,GOOGL,Finance,343.39,4810899.0
2023-09-24,GOOGL,Finance,302.74,3996892.0
2023-09-25,GOOGL,Finance,163.72,4957993.0
2023-09-26,GOOGL,Finance,125.24,2363089.0
2023-09-27,GOOGL,Finance,147.06,3562092.0
2023-09-28,GOOGL,Finance,190.94,4537610.0
2023-09-29,GOOGL,Finance,236.67,3339536.0
2023-09-30,GOOGL,Finance,252.36,2426133.0
2023-10-01,GOOGL,Finance,238.53,1839461.0
2023-10-02,GOOGL,Finance,195.62,2250224.0
2023-10-03,GOOGL,Finance,303.89,4102713.0
2023-10-04,GOOGL,Finance,430.11,687100.0
2023-10-05,GOOGL,Finance,211.88,3515871.0
2023-10-06,GOOGL,Finance,476.95,2481732.0
2023-10-07,GOOGL,Finance,449.33,1977971.0
2023-10-08,GOOGL,Finance,164.71,2449316.0
2023-10-09,GOOGL,Finance,414.51,4141059.0
2023-10-10,GOOGL,Finance,329.83,2966757.0
2023-10-11,GOOGL,Finance,326.63,1436921.0
2023-10-12,GOOGL,Finance,256.42,2347939.0
2023-10-13,GOOGL,Finance,300.46,4454685.0
2023-10-14,GOOGL,Finance,258.87,1677969.0
2023-10-15,GOOGL,Finance,315.89,4034999.0
2023-10-16,GOOGL,Finance,351.18,4363224.0
2023-10-17,GOOGL,Finance,369.72,2847176.0
2023-10-18,GOOGL,Finance,312.99,3128149.0
2023-10-19,GOOGL,Finance,388.57,2738509.0
2023-10-20,GOOGL,Finance,156.51,3751387.0
2023-10-21,GOOGL,Finance,184.79,2204683.0
2023-10-22,GOOGL,Finance,427.49,2627419.0
2023-10-23,GOOGL,Finance,229.01,1811672.0
2023-10-24,GOOGL,Finance,109.16,3312883.0
2023-10-25,GOOGL,Finance,161.52,3128631.0
2023-10-26,GOOGL,Finance,189.45,2671165.0
2023-10-27,GOOGL,Finance,482.93,1878539.0
2023-10-28,GOOGL,Finance,329.22,4124733.0
2023-10-29,GOOGL,Finance,473.09,4959221.0
2023-10-30,GOOGL,Finance,330.07,1514022.0
2023-10-31,GOOGL,Finance,291.74,3901250.0
2023-11-01,GOOGL,Finance,225.49,1052246.0
2023-11-02,GOOGL,Finance,342.55,119675.0
2023-11-03,GOOGL,Finance,155.68,173997.0
2023-11-04,GOOGL,Finance,459.3,1067561.0
2023-11-05,GOOGL,Finance,431.73,2098671.0
2023-11-06,GOOGL,Finance,227.01,586799.0
2023-11-07,GOOGL,Finance,481.12,2338057.0
2023-11-08,GOOGL,Finance,430.08,4564344.0
2023-11-09,GOOGL,Finance,366.52,2509029.0
2023-11-10,GOOGL,Finance,148.7,4021451.0
2023-11-11,GOOGL,Finance,291.29,666088.0
2023-11-12,GOOGL,Finance,302.44,1862999.0
2023-11-13,GOOGL,Finance,193.02,758003.0
2023-11-14,GOOGL,Finance,131.99,2500081.0
2023-11-15,GOOGL,Finance,410.69,905113.0
2023-11-16,GOOGL,Finance,148.81,2563160.0
2023-11-17,GOOGL,Finance,337.72,1033396.0
2023-11-18,GOOGL,Finance,474.58,3262801.0
2023-11-19,GOOGL,Finance,450.44,4134464.0
2023-11-20,GOOGL,Finance,211.1,1703546.0
2023-11-21,GOOGL,Finance,440.58,2192101.0
2023-11-22,GOOGL,Finance,100.13,2059310.0
2023-11-23,GOOGL,Finance,107.08,1556081.0
2023-11-24,GOOGL,Finance,341.02,215359.0
2023-11-25,GOOGL,Finance,245.92,2263859.0
2023-11-26,GOOGL,Finance,,
2023-11-27,GOOGL,Finance,325.78,3835444.0
2023-11-28,GOOGL,Finance,176.71,3641483.0
2023-11-29,GOOGL,Finance,184.7,2692631.0
2023-11-30,GOOGL,Finance,293.84,1784351.0
2023-12-01,GOOGL,Finance,401.7,1612760.0
2023-12-02,GOOGL,Finance,347.8,1562436.0
2023-12-03,GOOGL,Finance,218.94,3657689.0
2023-12-04,GOOGL,Finance,272.13,4546228.0
2023-12-05,GOOGL,Finance,168.27,2980593.0
2023-12-06,GOOGL,Finance,129.85,1963236.0
2023-12-07,GOOGL,Finance,,2446582.0
2023-12-08,GOOGL,Finance,206.15,3673465.0
2023-12-09,GOOGL,Finance,171.11,3867255.0
2023-12-10,GOOGL,Finance,376.65,1699792.0
2023-12-11,GOOGL,Finance,347.22,4574770.0
2023-12-12,GOOGL,Finance,353.28,550930.0
2023-12-13,GOOGL,Finance,191.56,4847647.0
2023-12-14,GOOGL,Finance,193.06,2502187.0
2023-12-15,GOOGL,Finance,188.32,3598408.0
2023-12-16,GOOGL,Finance,169.5,2465600.0
2023-12-17,GOOGL,Finance,362.29,3777361.0
2023-12-18,GOOGL,Finance,439.21,3138915.0
2023-12-19,GOOGL,Finance,389.73,191006.0
2023-12-20,GOOGL,Finance,416.84,4251785.0
2023-12-21,GOOGL,Finance,261.92,4178584.0
2023-12-22,GOOGL,Finance,361.63,4423654.0
2023-12-23,GOOGL,Finance,241.69,788725.0
2023-12-24,GOOGL,Finance,310.2,3003030.0
2023-12-25,GOOGL,Finance,292.65,888768.0
2023-12-26,GOOGL,Finance,170.75,306487.0
2023-12-27,GOOGL,Finance,254.83,3737820.0
2023-12-28,GOOGL,Finance,485.53,3384321.0
2023-12-29,GOOGL,Finance,199.43,778841.0
2023-12-30,GOOGL,Finance,153.52,3039302.0
2023-12-31,GOOGL,Finance,267.43,3552501.0
2023-01-01,MSFT,Energy,124.91,3985180.0
2023-01-02,MSFT,Energy,305.0,3710793.0
2023-01-03,MSFT,Energy,422.56,3399973.0
2023-01-04,MSFT,Energy,283.7,3180977.0
2023-01-05,MSFT,Energy,120.78,
2023-01-06,MSFT,Energy,414.51,2072424.0
2023-01-07,MSFT,Energy,180.55,1436092.0
2023-01-08,MSFT,Energy,203.45,950350.0
2023-01-09,MSFT,Energy,165.88,3579027.0
2023-01-10,MSFT,Energy,232.09,3305228.0
2023-01-11,MSFT,Energy,402.7,267647.0
2023-01-12,MSFT,Energy,307.75,2433679.0
2023-01-13,MSFT,Energy,181.95,535477.0
2023-01-14,MSFT,Energy,451.13,1783523.0
2023-01-15,MSFT,Energy,451.83,4296656.0
2023-01-16,MSFT,Energy,448.23,4427308.0
2023-01-17,MSFT,Energy,195.52,3060033.0
2023-01-18,MSFT,Energy,280.5,1681420.0
2023-01-19,MSFT,Energy,494.0,886261.0
2023-01-20,MSFT,Energy,408.8,3594708.0
2023-01-21,MSFT,Energy,110.87,2928630.0
2023-01-22,MSFT,Energy,126.08,4344402.0
2023-01-23,MSFT,Energy,285.57,3179042.0
2023-01-24,MSFT,Energy,463.69,2862081.0
2023-01-25,MSFT,Energy,315.48,226060.0
2023-01-26,MSFT,Energy,299.13,4424848.0
2023-01-27,MSFT,Energy,142.19,2896461.0
2023-01-28,MSFT,Energy,362.71,3177099.0
2023-01-29,MSFT,Energy,428.84,2944180.0
2023-01-30,MSFT,Energy,252.17,2721578.0
2023-01-31,MSFT,Energy,410.24,4687878.0
2023-02-01,MSFT,Energy,485.79,1772795.0
2023-02-02,MSFT,Energy,181.51,4193886.0
2023-02-03,MSFT,Energy,309.33,2354103.0
2023-02-04,MSFT,Energy,214.86,3039362.0
2023-02-05,MSFT,Energy,417.14,662060.0
2023-02-06,MSFT,Energy,331.04,1606145.0
2023-02-07,MSFT,Energy,353.83,2748202.0
2023-02-08,MSFT,Energy,419.17,1292931.0
2023-02-09,MSFT,Energy,258.39,4989084.0
2023-02-10,MSFT,Energy,466.04,971522.0
2023-02-11,MSFT,Energy,313.21,1642247.0
2023-02-12,MSFT,Energy,163.18,4472216.0
2023-02-13,MSFT,Energy,378.36,2281906.0
2023-02-14,MSFT,Energy,417.3,702276.0
2023-02-15,MSFT,Energy,226.7,1600134.0
2023-02-16,MSFT,Energy,,2704884.0
2023-02-17,MSFT,Energy,462.46,1805243.0
2023-02-18,MSFT,Energy,,4374692.0
2023-02-19,MSFT,Energy,493.41,4122928.0
2023-02-20,MSFT,Energy,156.28,339779.0
2023-02-21,MSFT,Energy,,3075605.0
2023-02-22,MSFT,Energy,173.69,4988639.0
2023-02-23,MSFT,Energy,457.6,
2023-02-24,MSFT,Energy,361.72,3658539.0
2023-02-25,MSFT,Energy,160.84,3846037.0
2023-02-26,MSFT,Energy,,2223238.0
2023-02-27,MSFT,Energy,346.12,4826276.0
2023-02-28,MSFT,Energy,133.39,4688727.0
2023-03-01,MSFT,Energy,452.97,1718963.0
2023-03-02,MSFT,Energy,421.44,690381.0
2023-03-03,MSFT,Energy,302.08,3032235.0
2023-03-04,MSFT,Energy,486.85,3783909.0
2023-03-05,MSFT,Energy,267.1,1639600.0
2023-03-06,MSFT,Energy,493.64,2327503.0
2023-03-07,MSFT,Energy,367.17,4332939.0
2023-03-08,MSFT,Energy,353.87,3170771.0
2023-03-09,MSFT,Energy,166.38,1243647.0
2023-03-10,MSFT,Energy,452.77,3711646.0
2023-03-11,MSFT,Energy,271.0,1516953.0
2023-03-12,MSFT,Energy,164.89,2794245.0
2023-03-13,MSFT,Energy,105.04,4222186.0
2023-03-14,MSFT,Energy,323.9,521280.0
2023-03-15,MSFT,Energy,310.96,1009245.0
2023-03-16,MSFT,Energy,387.74,441207.0
2023-03-17,MSFT,Energy,456.1,1330746.0
2023-03-18,MSFT,Energy,131.76,3389791.0
2023-03-19,MSFT,Energy,392.6,692632.0
2023-03-20,MSFT,Energy,174.96,4137106.0
2023-03-21,MSFT,Energy,443.27,4855185.0
2023-03-22,MSFT,Energy,427.63,4854896.0
2023-03-23,MSFT,Energy,316.32,1572178.0
2023-03-24,MSFT,Energy,384.1,1262189.0
2023-03-25,MSFT,Energy,225.74,
2023-03-26,MSFT,Energy,288.47,514299.0
2023-03-27,MSFT,Energy,428.65,2481486.0
2023-03-28,MSFT,Energy,283.71,3776158.0
2023-03-29,MSFT,Energy,243.12,4261900.0
2023-03-30,MSFT,Energy,297.68,225438.0
2023-03-31,MSFT,Energy,431.3,3870183.0
2023-04-01,MSFT,Energy,234.08,2017043.0
2023-04-02,MSFT,Energy,169.5,2299391.0
2023-04-03,MSFT,Energy,384.81,735719.0
2023-04-04,MSFT,Energy,430.39,2901445.0
2023-04-05,MSFT,Energy,140.25,908258.0
2023-04-06,MSFT,Energy,195.95,4624474.0
2023-04-07,MSFT,Energy,156.79,2964140.0
2023-04-08,MSFT,Energy,239.18,3664462.0
2023-04-09,MSFT,Energy,280.14,281948.0
2023-04-10,MSFT,Energy,399.53,2682814.0
2023-04-11,MSFT,Energy,360.46,3869457.0
2023-04-12,MSFT,Energy,,1306751.0
2023-04-13,MSFT,Energy,240.95,1053692.0
2023-04-14,MSFT,Energy,436.58,317770.0
2023-04-15,MSFT,Energy,288.51,4199906.0
2023-04-16,MSFT,Energy,491.64,4936917.0
2023-04-17,MSFT,Energy,353.66,2537245.0
2023-04-18,MSFT,Energy,150.51,2802882.0
2023-04-19,MSFT,Energy,370.47,1890008.0
2023-04-20,MSFT,Energy,230.04,1926525.0
2023-04-21,MSFT,Energy,374.53,4613070.0
2023-04-22,MSFT,Energy,127.86,1438530.0
2023-04-23,MSFT,Energy,169.95,4566951.0
2023-04-24,MSFT,Energy,442.29,2281913.0
2023-04-25,MSFT,Energy,190.87,1578768.0
2023-04-26,MSFT,Energy,434.82,1665213.0
2023-04-27,MSFT,Energy,211.71,2863398.0
2023-04-28,MSFT,Energy,357.15,788152.0
2023-04-29,MSFT,Energy,377.66,502980.0
2023-04-30,MSFT,Energy,305.06,1138336.0
2023-05-01,MSFT,Energy,222.12,2978350.0
2023-05-02,MSFT,Energy,185.06,1268932.0
2023-05-03,MSFT,Energy,113.28,1549087.0
2023-05-04,MSFT,Energy,221.58,2631528.0
2023-05-05,MSFT,Energy,361.27,2208542.0
2023-05-06,MSFT,Energy,475.32,1037635.0
2023-05-07,MSFT,Energy,448.48,3602626.0
2023-05-08,MSFT,Energy,406.43,1486689.0
2023-05-09,MSFT,Energy,415.38,3916126.0
2023-05-10,MSFT,Energy,365.99,3166983.0
2023-05-11,MSFT,Energy,204.11,2946230.0
2023-05-12,MSFT,Energy,462.88,2218433.0
2023-05-13,MSFT,Energy,368.29,4556397.0
2023-05-14,MSFT,Energy,324.18,3778621.0
2023-05-15,MSFT,Energy,144.4,4656766.0
2023-05-16,MSFT,Energy,278.82,1397991.0
2023-05-17,MSFT,Energy,284.14,3831404.0
2023-05-18,MSFT,Energy,445.83,1914188.0
2023-05-19,MSFT,Energy,318.66,2207359.0
2023-05-20,MSFT,Energy,252.16,318401.0
2023-05-21,MSFT,Energy,490.72,1085132.0
2023-05-22,MSFT,Energy,144.29,259292.0
2023-05-23,MSFT,Energy,269.02,4791066.0
2023-05-24,MSFT,Energy,116.81,3267759.0
2023-05-25,MSFT,Energy,395.96,563937.0
2023-05-26,MSFT,Energy,467.23,3064391.0
2023-05-27,MSFT,Energy,212.01,2781206.0
2023-05-28,MSFT,Energy,443.34,1292097.0
2023-05-29,MSFT,Energy,216.89,287771.0
2023-05-30,MSFT,Energy,464.31,337199.0
2023-05-31,MSFT,Energy,401.58,2957281.0
2023-06-01,MSFT,Energy,421.96,2832481.0
2023-06-02,MSFT,Energy,107.2,4934777.0
2023-06-03,MSFT,Energy,485.12,2374316.0
2023-06-04,MSFT,Energy,390.67,3702615.0
2023-06-05,MSFT,Energy,221.9,1683214.0
2023-06-06,MSFT,Energy,431.76,851518.0
2023-06-07,MSFT,Energy,212.61,613313.0
2023-06-08,MSFT,Energy,,4031586.0
2023-06-09,MSFT,Energy,145.03,3314215.0
2023-06-10,MSFT,Energy,381.47,3560989.0
2023-06-11,MSFT,Energy,316.28,2432214.0
2023-06-12,MSFT,Energy,138.61,2430229.0
2023-06-13,MSFT,Energy,196.76,1963462.0
2023-06-14,MSFT,Energy,104.96,754224.0
2023-06-15,MSFT,Energy,287.51,2350397.0
2023-06-16,MSFT,Energy,220.51,2099284.0
2023-06-17,MSFT,Energy,339.34,2101676.0
2023-06-18,MSFT,Energy,218.9,1784532.0
2023-06-19,MSFT,Energy,219.97,554418.0
2023-06-20,MSFT,Energy,397.28,1572542.0
2023-06-21,MSFT,Energy,119.26,4573014.0
2023-06-22,MSFT,Energy,461.16,4956854.0
2023-06-23,MSFT,Energy,440.91,
2023-06-24,MSFT,Energy,,3629801.0
2023-06-25,MSFT,Energy,337.29,4908163.0
2023-06-26,MSFT,Energy,456.92,1698099.0
2023-06-27,MSFT,Energy,174.13,4294463.0
2023-06-28,MSFT,Energy,131.59,3913233.0
2023-06-29,MSFT,Energy,195.8,1311569.0
2023-06-30,MSFT,Energy,417.83,4661307.0
2023-07-01,MSFT,Energy,113.87,1295885.0
2023-07-02,MSFT,Energy,333.12,1256083.0
2023-07-03,MSFT,Energy,498.18,2074324.0
2023-07-04,MSFT,Energy,442.28,3998190.0
2023-07-05,MSFT,Energy,308.58,3488445.0
2023-07-06,MSFT,Energy,125.46,2842974.0
2023-07-07,MSFT,Energy,,3592099.0
2023-07-08,MSFT,Energy,339.59,1379180.0
2023-07-09,MSFT,Energy,145.97,3433178.0
2023-07-10,MSFT,Energy,137.54,4631211.0
2023-07-11,MSFT,Energy,463.85,2684182.0
2023-07-12,MSFT,Energy,367.68,1908286.0
2023-07-13,MSFT,Energy,431.71,4699757.0
2023-07-14,MSFT,Energy,451.59,4965313.0
2023-07-15,MSFT,Energy,328.71,4463089.0
2023-07-16,MSFT,Energy,306.98,2897921.0
2023-07-17,MSFT,Energy,272.17,4474142.0
2023-07-18,MSFT,Energy,226.78,369160.0
2023-07-19,MSFT,Energy,273.84,2669931.0
2023-07-20,MSFT,Energy,409.55,541904.0
2023-07-21,MSFT,Energy,340.77,678526.0
2023-07-22,MSFT,Energy,457.01,937393.0
2023-07-23,MSFT,Energy,277.35,3445503.0
2023-07-24,MSFT,Energy,342.84,914422.0
2023-07-25,MSFT,Energy,352.52,834983.0
2023-07-26,MSFT,Energy,336.68,2363429.0
2023-07-27,MSFT,Energy,381.05,3235812.0
2023-07-28,MSFT,Energy,194.97,4375115.0
2023-07-29,MSFT,Energy,304.95,2976280.0
2023-07-30,MSFT,Energy,141.69,3038687.0
2023-07-31,MSFT,Energy,253.8,1516842.0
2023-08-01,MSFT,Energy,295.07,2431256.0
2023-08-02,MSFT,Energy,360.89,3789024.0
2023-08-03,MSFT,Energy,480.21,4496650.0
2023-08-04,MSFT,Energy,,3802418.0
2023-08-05,MSFT,Energy,397.44,2381608.0
2023-08-06,MSFT,Energy,302.51,4030010.0
2023-08-07,MSFT,Energy,353.64,3741771.0
2023-08-08,MSFT,Energy,128.37,4179441.0
2023-08-09,MSFT,Energy,201.76,1060652.0
2023-08-10,MSFT,Energy,244.74,2288370.0
2023-08-11,MSFT,Energy,289.0,1648485.0
2023-08-12,MSFT,Energy,118.26,1667343.0
2023-08-13,MSFT,Energy,156.01,3425495.0
2023-08-14,MSFT,Energy,210.73,3485744.0
2023-08-15,MSFT,Energy,488.61,855612.0
2023-08-16,MSFT,Energy,232.54,4094528.0
2023-08-17,MSFT,Energy,292.82,2176475.0
2023-08-18,MSFT,Energy,178.44,2241912.0
2023-08-19,MSFT,Energy,344.31,3244311.0
2023-08-20,MSFT,Energy,212.27,385622.0
2023-08-21,MSFT,Energy,182.8,2062889.0
2023-08-22,MSFT,Energy,306.63,2006862.0
2023-08-23,MSFT,Energy,102.2,4126390.0
2023-08-24,MSFT,Energy,103.07,1496436.0
2023-08-25,MSFT,Energy,187.63,767540.0
2023-08-26,MSFT,Energy,114.69,2295690.0
2023-08-27,MSFT,Energy,143.21,1688236.0
2023-08-28,MSFT,Energy,235.54,4805815.0
2023-08-29,MSFT,Energy,421.03,
2023-08-30,MSFT,Energy,328.82,
2023-08-31,MSFT,Energy,305.07,2775480.0
2023-09-01,MSFT,Energy,217.4,3524083.0
2023-09-02,MSFT,Energy,472.7,2564722.0
2023-09-03,MSFT,Energy,258.81,3001092.0
2023-09-04,MSFT,Energy,134.84,2350229.0
2023-09-05,MSFT,Energy,346.83,
2023-09-06,MSFT,Energy,145.54,1822907.0
2023-09-07,MSFT,Energy,238.09,2615967.0
2023-09-08,MSFT,Energy,302.96,4775112.0
2023-09-09,MSFT,Energy,449.69,2970574.0
2023-09-10,MSFT,Energy,297.42,2988939.0
2023-09-11,MSFT,Energy,380.9,4086280.0
2023-09-12,MSFT,Energy,497.13,2144940.0
2023-09-13,MSFT,Energy,152.6,2199409.0
2023-09-14,MSFT,Energy,209.89,3272382.0
2023-09-15,MSFT,Energy,257.83,3981857.0
2023-09-16,MSFT,Energy,268.73,4637871.0
2023-09-17,MSFT,Energy,264.41,391464.0
2023-09-18,MSFT,Energy,463.04,4839400.0
2023-09-19,MSFT,Energy,385.61,2773829.0
2023-09-20,MSFT,Energy,343.16,218581.0
2023-09-21,MSFT,Energy,223.75,3952256.0
2023-09-22,MSFT,Energy,429.52,438540.0
2023-09-23,MSFT,Energy,482.02,601590.0
2023-09-24,MSFT,Energy,428.48,1518412.0
2023-09-25,MSFT,Energy,100.63,3460492.0
2023-09-26,MSFT,Energy,354.56,1730369.0
2023-09-27,MSFT,Energy,120.45,972328.0
2023-09-28,MSFT,Energy,203.04,4909479.0
2023-09-29,MSFT,Energy,123.81,3210691.0
2023-09-30,MSFT,Energy,341.52,1458097.0
2023-10-01,MSFT,Energy,374.64,3400354.0
2023-10-02,MSFT,Energy,145.8,1394315.0
2023-10-03,MSFT,Energy,253.54,2675508.0
2023-10-04,MSFT,Energy,282.49,2476219.0
2023-10-05,MSFT,Energy,247.62,1458311.0
2023-10-06,MSFT,Energy,148.41,4610784.0
2023-10-07,MSFT,Energy,267.58,1389467.0
2023-10-08,MSFT,Energy,400.47,264074.0
2023-10-09,MSFT,Energy,128.4,
2023-10-10,MSFT,Energy,132.07,3755180.0
2023-10-11,MSFT,Energy,241.91,4583120.0
2023-10-12,MSFT,Energy,476.69,890645.0
2023-10-13,MSFT,Energy,367.43,3387093.0
2023-10-14,MSFT,Energy,371.47,1117481.0
2023-10-15,MSFT,Energy,244.77,3694804.0
2023-10-16,MSFT,Energy,337.46,162507.0
2023-10-17,MSFT,Energy,104.05,1205710.0
2023-10-18,MSFT,Energy,354.44,2438377.0
2023-10-19,MSFT,Energy,465.31,4487373.0
2023-10-20,MSFT,Energy,345.03,906564.0
2023-10-21,MSFT,Energy,449.48,4018949.0
2023-10-22,MSFT,Energy,389.59,1709473.0
2023-10-23,MSFT,Energy,148.22,1811952.0
2023-10-24,MSFT,Energy,460.98,837954.0
2023-10-25,MSFT,Energy,126.58,3008056.0
2023-10-26,MSFT,Energy,313.59,807173.0
2023-10-27,MSFT,Energy,156.85,4610579.0
2023-10-28,MSFT,Energy,104.68,779447.0
2023-10-29,MSFT,Energy,268.81,1161404.0
2023-10-30,MSFT,Energy,218.02,3080248.0
2023-10-31,MSFT,Energy,294.4,2713987.0
2023-11-01,MSFT,Energy,330.88,2853913.0
2023-11-02,MSFT,Energy,117.5,2635232.0
2023-11-03,MSFT,Energy,149.2,2478907.0
2023-11-04,MSFT,Energy,323.46,
2023-11-05,MSFT,Energy,237.27,2929915.0
2023-11-06,MSFT,Energy,391.67,2463162.0
2023-11-07,MSFT,Energy,360.92,4981909.0
2023-11-08,MSFT,Energy,438.24,1015113.0
2023-11-09,MSFT,Energy,377.0,2792794.0
2023-11-10,MSFT,Energy,271.97,2311549.0
2023-11-11,MSFT,Energy,369.19,2445704.0
2023-11-12,MSFT,Energy,210.15,4681025.0
2023-11-13,MSFT,Energy,222.53,523332.0
2023-11-14,MSFT,Energy,415.59,392575.0
2023-11-15,MSFT,Energy,278.57,1559700.0
2023-11-16,MSFT,Energy,419.35,129336.0
2023-11-17,MSFT,Energy,,3301078.0
2023-11-18,MSFT,Energy,443.02,1742425.0
2023-11-19,MSFT,Energy,466.65,2707622.0
2023-11-20,MSFT,Energy,272.39,1986963.0
2023-11-21,MSFT,Energy,227.55,2872605.0
2023-11-22,MSFT,Energy,332.88,1547947.0
2023-11-23,MSFT,Energy,248.47,4276426.0
2023-11-24,MSFT,Energy,340.43,3956756.0
2023-11-25,MSFT,Energy,382.23,1598339.0
2023-11-26,MSFT,Energy,375.36,776296.0
2023-11-27,MSFT,Energy,249.82,479039.0
2023-11-28,MSFT,Energy,166.74,628714.0
2023-11-29,MSFT,Energy,272.21,3011190.0
2023-11-30,MSFT,Energy,157.04,4735352.0
2023-12-01,MSFT,Energy,456.04,652439.0
2023-12-02,MSFT,Energy,238.35,4242535.0
2023-12-03,MSFT,Energy,161.78,373452.0
2023-12-04,MSFT,Energy,110.18,878883.0
2023-12-05,MSFT,Energy,358.33,4471047.0
2023-12-06,MSFT,Energy,354.76,2289921.0
2023-12-07,MSFT,Energy,236.24,3298156.0
2023-12-08,MSFT,Energy,128.68,4922139.0
2023-12-09,MSFT,Energy,263.85,862371.0
2023-12-10,MSFT,Energy,224.49,3357945.0
2023-12-11,MSFT,Energy,370.85,3868950.0
